index,unique_invoices,total_quantity,avg_quantity_per_order,unit_price_std,customer_age_days,days_since_last_purchase,average_days_between_purchase,is_onetime_buyer,target_clv
1612,26,4391,2.25,1.78,530,33,20.384615384615383,0,7.854528658066288
1613,7,816,7.7,3.05,634,131,90.57142857142857,0,6.044863123832677
1614,5,1252,31.3,2.25,414,19,82.8,0,4.826952811662959
1615,16,2992,8.83,3.7,642,15,40.125,0,6.423360593441034
1616,1,11,2.2,4.27,46,46,46.0,1,5.202356975402125
1617,32,4848,9.62,3.19,645,1,20.15625,0,8.046907922513777
1618,7,1059,7.96,4.41,641,267,91.57142857142857,0,5.848604059194941
1619,5,1774,30.07,2.51,647,309,129.4,0,6.384080794347235
1620,2,202,28.86,2.24,102,79,51.0,0,4.434144588935989
1621,4,741,30.88,1.62,632,540,158.0,0,4.034240638152395
1622,14,2838,18.67,23.88,529,36,37.785714285714285,0,7.293650132793425
1623,9,2719,14.86,1.77,541,85,60.111111111111114,0,6.095419074827832
1624,1,91,7.0,3.88,199,199,199.0,1,5.729775054930455
1625,2,428,9.95,1.65,568,333,284.0,0,5.842442360714953
1626,4,1524,26.28,1.91,571,163,142.75,0,5.578143663034234
1627,3,197,11.59,1.61,359,16,119.66666666666667,0,5.416811260595826
1628,22,3580,13.16,2.1,630,46,28.636363636363637,0,7.3545350602245145
1629,6,264,4.55,3.3,644,99,107.33333333333333,0,3.8529097409356394
1630,4,826,2.67,1.7,601,285,150.25,0,5.6241979953133585
1631,3,136,7.16,1.99,638,275,212.66666666666666,0,4.59511985013459
1632,9,1232,15.59,2.31,630,162,70.0,0,6.1765323295699615
1633,2,218,6.81,3.69,532,300,266.0,0,5.178688879092506
1634,1,55,6.88,2.93,298,298,298.0,1,6.138115747433675
1635,1,354,16.86,2.82,0,0,0.0,1,4.9441393028078915
1636,21,2946,14.95,22.7,498,37,23.714285714285715,0,6.693336059766904
1637,5,829,7.4,2.56,162,44,32.4,0,7.751260241130639
1638,8,1073,8.72,2.63,645,28,80.625,0,5.656201579026754
1639,1,102,10.2,12.27,66,66,66.0,1,5.222299880124121
1640,4,569,14.59,5.2,232,120,58.0,0,6.939932010677358
1641,5,943,13.1,1.9,647,170,129.4,0,4.149463861443181
1642,3,147,8.65,4.91,187,57,62.333333333333336,0,5.233085271610421
1643,1,156,7.8,3.87,106,106,106.0,1,5.775079356538235
1644,7,825,10.19,6.84,176,22,25.142857142857142,0,7.520852251840421
1645,6,691,9.73,1.96,551,16,91.83333333333333,0,5.99308822822408
1646,1,158,3.95,1.91,5,5,5.0,1,5.024472450884278
1647,3,404,7.92,4.38,143,23,47.666666666666664,0,7.145464237855649
1648,2,273,11.38,9.74,135,33,67.5,0,6.321703108973676
1649,14,1249,11.67,6.25,387,8,27.642857142857142,0,4.428194315518889
1650,3,331,7.7,2.78,318,116,106.0,0,6.478908948036061
1651,2,321,10.35,3.21,324,117,162.0,0,5.612032616046633
1652,2,198,11.65,2.14,499,365,249.5,0,5.466032770952629
1653,5,1024,16.25,2.2,428,329,85.6,0,6.0675455715133175
1654,14,4809,25.31,3.02,542,19,38.714285714285715,0,7.5822801354139875
1655,10,2104,5.42,2.92,586,40,58.6,0,7.344240903678243
1656,25,9917,106.63,1.93,644,5,25.76,0,7.103913992564113
1657,2,600,5.5,1.66,164,58,82.0,0,5.969423416231102
1658,4,616,56.0,1.67,367,120,91.75,0,6.501845071832089
1659,1,121,7.56,2.09,530,530,530.0,1,4.603067977896221
1660,1,67,3.94,2.68,193,193,193.0,1,5.836797067095843
1661,12,667,14.82,2.81,540,26,45.0,0,3.4339872044851463
1662,17,3397,9.57,2.49,638,15,37.529411764705884,0,6.529754548328652
1663,1,656,218.67,2.23,74,74,74.0,1,5.737829571295256
1664,17,1948,23.76,2.25,176,8,10.352941176470589,0,6.979238380604001
1665,1,53,1.77,1.37,7,7,7.0,1,5.135974892069394
1666,5,553,7.0,5.82,327,122,65.4,0,6.027844691200732
1667,8,1410,14.1,1.85,192,8,24.0,0,6.597595805213421
1668,2,267,15.71,2.03,444,437,222.0,0,4.926528784799256
1669,5,894,27.94,1.77,550,54,110.0,0,5.933464602809993
1670,3,686,42.88,2.02,97,1,32.333333333333336,0,5.125510402122668
1671,41,59255,124.22,2.54,641,47,15.634146341463415,0,10.238530911655072
1672,15,2512,3.31,2.49,642,7,42.8,0,6.128418202106719
1673,3,85,8.5,2.08,360,111,120.0,0,4.82895353258964
1674,4,455,4.29,2.45,566,181,141.5,0,5.649361487114312
1675,22,4882,12.55,2.01,647,31,29.40909090909091,0,6.743658634958844
1676,22,7203,38.11,2.09,647,39,29.40909090909091,0,6.9430838120354315
1677,32,17230,35.97,3.22,639,8,19.96875,0,8.159998112230618
1678,2,166,1.98,3.13,23,7,11.5,0,4.589040804058207
1679,13,2464,10.53,6.42,639,109,49.15384615384615,0,6.894609247312122
1680,19,3185,4.41,2.54,644,47,33.89473684210526,0,6.038204992991797
1681,6,348,21.75,2.36,646,49,107.66666666666667,0,6.173952756681257
1682,10,1298,4.24,2.87,310,4,31.0,0,6.87072815814506
1683,27,5197,5.86,3.15,634,25,23.48148148148148,0,7.756803035978237
1684,1,518,74.0,0.57,472,472,472.0,1,5.638141123402764
1685,12,1772,8.2,2.36,641,5,53.416666666666664,0,7.576655872467541
1686,12,1698,5.6,3.34,636,58,53.0,0,6.094111384068125
1687,2,261,2.53,3.53,631,285,315.5,0,4.808519109974122
1688,19,5761,20.0,1.3,645,9,33.94736842105263,0,6.607582184185567
1689,6,770,5.13,2.3,320,105,53.333333333333336,0,6.091943165674201
1690,3,241,2.19,2.06,173,76,57.666666666666664,0,6.048293740094025
1691,17,3330,9.49,1.91,150,8,8.823529411764707,0,7.310423145120967
1692,2,535,19.11,1.8,228,144,114.0,0,5.193734326355597
1693,3,1719,11.46,2.77,640,312,213.33333333333334,0,6.232546243553204
1694,2,98,3.5,3.0,23,23,11.5,0,5.53816069708466
1695,13,3372,14.29,1.8,641,8,49.30769230769231,0,5.661083720123086
1696,1,288,288.0,0.0,487,487,487.0,1,6.0369158100119
1697,13,2420,27.5,1.68,632,402,48.61538461538461,0,6.143971018822751
1698,13,2569,9.55,0.71,505,22,38.84615384615385,0,5.490877991384453
1699,3,180,2.37,2.35,82,6,27.333333333333332,0,6.65808806472757
1700,16,4451,16.24,1.49,221,7,13.8125,0,6.595643892607181
1701,36,7911,11.48,2.37,644,10,17.88888888888889,0,7.526739101239191
1702,12,1443,13.36,0.73,639,127,53.25,0,6.252674299228648
1703,3,122,3.05,6.37,141,30,47.0,0,5.038055889672248
1704,1,95,9.5,2.33,53,53,53.0,1,6.913170589683406
1705,4,291,1.81,2.08,52,8,13.0,0,7.384796585579523
1706,11,5096,22.25,1.4,499,3,45.36363636363637,0,6.273631438871653
1707,8,539,4.31,3.02,642,13,80.25,0,4.874433672915854
1708,8,834,3.28,3.89,383,146,47.875,0,4.526451601276686
1709,8,1590,5.74,2.61,640,184,80.0,0,6.104458354921205
1710,2,65,2.17,3.26,642,345,321.0,0,5.103518288242969
1711,7,521,5.43,2.45,570,25,81.42857142857143,0,4.602867536925416
1712,13,702,3.99,3.29,351,31,27.0,0,6.044246732546951
1713,1,160,3.08,0.7,325,325,325.0,1,5.535994787639283
1714,4,352,3.59,3.02,542,166,135.5,0,3.71965111278069
1715,1,66,13.2,0.86,183,183,183.0,1,4.570164576789276
1716,46,14190,18.82,1.72,645,16,14.021739130434783,0,7.974625751032417
1717,34,3195,2.19,2.48,640,47,18.823529411764707,0,6.04559755568791
1718,4,394,2.88,1.43,530,286,132.5,0,4.364371699435161
1719,13,1207,2.84,2.58,645,31,49.61538461538461,0,6.656070782234342
1720,9,1072,3.54,1.84,533,17,59.22222222222222,0,6.178752915513204
1721,1,29,1.93,3.65,179,179,179.0,1,5.74094979899764
1722,7,636,4.08,1.63,514,45,73.42857142857143,0,5.813085209546651
1723,7,1010,3.63,1.29,113,6,16.142857142857142,0,6.04652075285606
1724,31,3652,6.02,3.0,517,18,16.677419354838708,0,6.904710648795912
1725,10,1081,10.81,4.94,341,95,34.1,0,5.83793450797677
1726,9,1273,11.37,3.54,115,2,12.777777777777779,0,6.451717669284447
1727,2,206,10.84,3.8,303,73,151.5,0,5.2249937021291935
1728,4,1010,27.3,2.34,443,95,110.75,0,5.863290208384473
1729,3,303,8.42,1.99,636,352,212.0,0,5.7266197085589585
1730,5,535,9.39,2.77,532,169,106.4,0,6.078192550617806
1731,3,324,14.09,2.21,483,26,161.0,0,4.8060681283549815
1732,8,668,8.46,3.94,155,67,19.375,0,6.97165922381875
1733,32,6552,29.92,2.81,575,19,17.96875,0,8.461716421643507
1734,11,2465,15.12,1.69,606,46,55.09090909090909,0,5.476296173907854
1735,32,14274,32.74,3.16,639,3,19.96875,0,7.131594588200673
1736,2,289,10.32,1.88,549,486,274.5,0,4.9996417526213905
1737,1,168,7.64,4.09,527,527,527.0,1,5.005287687769661
1738,3,437,8.57,1.69,342,286,114.0,0,5.643395324641106
1739,1,51,7.29,14.07,85,85,85.0,1,3.4919517449306197
1740,2,147,9.8,2.02,351,327,175.5,0,3.594568774642695
1741,4,408,11.33,2.32,418,67,104.5,0,4.418358563921272
1742,2,324,11.17,1.75,319,276,159.5,0,5.2428046566177775
1743,2,216,4.5,2.45,84,75,42.0,0,5.839769183855788
1744,4,781,8.31,3.16,180,120,45.0,0,6.573009551086625
1745,5,606,50.5,3.63,372,14,74.4,0,5.376851244202143
1746,10,5637,18.54,2.09,577,36,57.7,0,7.848309262991972
1747,10,1112,8.18,4.78,613,54,61.3,0,6.7032249223793485
1748,2,83,2.24,3.01,117,61,58.5,0,6.306238789931642
1749,7,546,4.75,3.29,402,9,57.42857142857143,0,5.871582434931136
1750,2,58,5.8,2.3,226,148,113.0,0,6.100229261899371
1751,2,151,4.19,5.22,480,466,240.0,0,5.749902410269755
1752,2,158,2.87,3.27,294,266,147.0,0,5.430310076006534
1753,2,161,3.43,2.61,647,310,323.5,0,5.1694607444230325
1754,9,542,1.5,2.34,645,5,71.66666666666667,0,5.272589217975305
1755,3,180,3.53,3.52,640,93,213.33333333333334,0,5.8608716898989766
1756,4,254,3.22,3.11,575,348,143.75,0,5.270586392809726
1757,4,499,2.63,2.18,486,86,121.5,0,5.167411096700238
1758,5,464,4.42,2.4,306,59,61.2,0,6.469064252975345
1759,2,382,3.78,2.28,324,289,162.0,0,5.840001917900011
1760,19,1956,2.8,2.4,320,4,16.842105263157894,0,6.4010212731194
1761,13,711,4.47,3.72,638,146,49.07692307692308,0,7.51646050602767
1762,6,352,2.59,3.42,484,96,80.66666666666667,0,4.964591355594849
1763,8,371,2.16,2.63,435,57,54.375,0,5.353515527012799
1764,1,75,1.92,1.75,0,0,0.0,1,7.057433113391023
1765,10,1030,9.36,3.41,640,43,64.0,0,6.719556485015306
1766,9,85,2.36,22.29,478,36,53.111111111111114,0,5.350387858839039
1767,3,355,2.59,2.52,324,281,108.0,0,5.771129548115811
1768,13,1647,4.73,2.21,646,4,49.69230769230769,0,5.379298095680316
1769,2,90,3.6,4.19,509,351,254.5,0,4.811208269399362
1770,25,4012,5.68,2.67,587,8,23.48,0,7.555748177534973
1771,26,2020,8.24,3.31,584,3,22.46153846153846,0,5.912827101590909
1772,2,260,12.38,1.04,65,37,32.5,0,6.488018817836401
1773,16,1827,3.32,1.56,306,12,19.125,0,7.223944630144536
1774,2,120,1.6,2.4,480,332,240.0,0,4.8703765616746875
1775,8,1154,5.29,3.29,639,148,79.875,0,5.7260330835910205
1776,4,425,6.25,2.66,531,293,132.75,0,6.69119004302805
1777,1,135,2.01,1.12,295,295,295.0,1,5.193567775348966
1778,8,4293,6.31,2.36,569,89,71.125,0,5.547440506821195
1779,7,2872,6.95,1.8,640,78,91.42857142857143,0,6.9255853738795095
1780,7,502,3.02,2.72,137,45,19.571428571428573,0,5.942720631869052
1781,27,3861,13.04,1.41,640,8,23.703703703703702,0,7.03572624102601
1782,4,254,11.04,35.48,226,95,56.5,0,5.710493240347643
1783,9,1662,15.83,2.95,594,33,66.0,0,5.963553636347143
1784,15,3298,20.74,3.07,599,34,39.93333333333333,0,6.6814818346589995
1785,6,1007,3.1,1.68,556,162,92.66666666666667,0,5.317580632728883
1786,4,852,56.8,0.7,149,79,37.25,0,6.506396727416765
1787,1,73,5.21,2.81,17,17,17.0,1,5.039287536669418
1788,2,654,26.16,2.32,101,43,50.5,0,4.602165676967792
1789,2,102,4.64,5.42,575,575,287.5,0,5.52337907701815
1790,5,639,12.29,3.36,359,57,71.8,0,6.9031145273325425
1791,9,1517,9.54,3.22,356,6,39.55555555555556,0,6.268433185117099
1792,8,3496,4.41,4.02,551,39,68.875,0,6.931608515004297
1793,20,1998,12.65,24.27,638,67,31.9,0,7.271842682636323
1794,9,1187,8.73,4.38,582,354,64.66666666666667,0,7.535937180689723
1795,7,282,2.04,3.62,646,79,92.28571428571429,0,6.681231019508449
1796,1,103,9.36,5.58,289,289,289.0,1,4.374120463102784
1797,2,886,126.57,1.58,60,7,30.0,0,5.495322260252552
1798,11,1442,7.51,6.63,576,8,52.36363636363637,0,6.260632536733471
1799,7,617,11.87,1.8,327,30,46.714285714285715,0,5.781453140492364
1800,16,2761,14.53,3.24,534,1,33.375,0,6.840311207485036
1801,6,840,16.15,3.6,550,125,91.66666666666667,0,5.857504491191905
1802,3,919,22.41,0.88,333,2,111.0,0,5.974038593284604
1803,4,249,3.41,2.29,553,301,138.25,0,6.455387224787715
1804,6,382,10.32,3.97,346,64,57.666666666666664,0,5.729872484415941
1805,2,594,49.5,1.29,561,556,280.5,0,5.371567828287629
1806,1,436,4.49,1.81,94,94,94.0,1,6.996223926969745
1807,22,6941,23.93,1.45,645,71,29.318181818181817,0,7.8474343586288215
1808,5,310,12.92,1.79,644,235,128.8,0,6.076265148800447
1809,10,2064,4.14,1.9,647,171,64.7,0,5.372032404370318
1810,1,70,8.75,2.82,342,342,342.0,1,4.276666119016055
1811,1,25,25.0,0.0,67,67,67.0,1,3.703768066607687
1812,4,655,24.26,1.09,550,282,137.5,0,5.017279836814924
1813,7,393,3.05,7.54,639,88,91.28571428571429,0,4.984838739052246
1814,5,1120,35.0,0.5,490,64,98.0,0,4.989752083179832
1815,3,199,9.95,3.31,306,123,102.0,0,5.974216653698429
1816,3,324,12.0,1.56,422,197,140.66666666666666,0,6.284563173509416
1817,1,411,13.26,2.9,324,324,324.0,1,4.499809670330265
1818,5,758,8.71,2.18,509,18,101.8,0,5.670225691127358
1819,4,782,10.29,2.0,156,30,39.0,0,4.678048831400664
1820,6,719,6.85,3.36,639,87,106.5,0,7.033991375527279
1821,11,4612,38.43,3.71,642,284,58.36363636363637,0,6.50602319446308
1822,5,812,8.92,3.06,641,114,128.2,0,5.682592885973597
1823,15,2121,7.19,7.89,555,27,37.0,0,7.793298101907512
1824,4,602,10.38,6.11,154,47,38.5,0,4.817454993967425
1825,2,414,9.86,3.18,149,108,74.5,0,5.847103294100423
1826,8,2293,4.19,2.2,591,19,73.875,0,6.53471863809331
1827,9,1205,18.26,3.21,141,20,15.666666666666666,0,6.3079162755558436
1828,10,1152,8.6,1.79,648,72,64.8,0,6.293086506293449
1829,2,144,4.36,1.96,236,92,118.0,0,5.624919626230477
1830,42,3188,4.17,1.8,530,4,12.619047619047619,0,6.721449796885873
1831,10,1869,10.93,3.18,646,64,64.6,0,6.753542930586745
1832,9,1080,8.64,2.69,593,43,65.88888888888889,0,6.646195690675928
1833,1,262,5.57,2.71,18,18,18.0,1,6.652282215552372
1834,9,608,4.16,3.07,635,162,70.55555555555556,0,4.440059665924491
1835,5,223,8.26,3.21,645,183,129.0,0,6.23024519920159
1836,5,305,16.94,4.93,435,288,87.0,0,4.960744524482791
1837,4,245,2.01,2.94,564,305,141.0,0,5.39571627253517
1838,5,1343,15.26,13.32,634,227,126.8,0,7.07340530148812
1839,1,1283,11.66,2.19,305,305,305.0,1,7.827189066278595
1840,2,405,6.75,2.92,163,92,81.5,0,6.044223017600605
1841,10,688,18.11,1.65,417,7,41.7,0,6.921618735641291
1842,17,2784,8.05,2.49,632,7,37.1764705882353,0,6.853784719706606
1843,9,2460,9.21,2.02,584,35,64.88888888888889,0,6.818792909133947
1844,6,1099,13.74,3.01,634,208,105.66666666666667,0,6.552222539622182
1845,9,1094,7.25,2.82,464,52,51.55555555555556,0,6.208509539960322
1846,7,364,1.98,3.55,339,9,48.42857142857143,0,5.560912373623174
1847,4,434,10.85,3.46,459,87,114.75,0,7.036368346450113
1848,7,4190,10.58,2.5,586,64,83.71428571428571,0,8.135297138114456
1849,4,359,5.52,2.32,407,141,101.75,0,5.846438775057725
1850,1,142,11.83,0.58,334,334,334.0,1,5.475291317015396
1851,6,125,1.84,3.58,244,48,40.666666666666664,0,5.219761053642261
1852,6,674,6.88,3.28,644,92,107.33333333333333,0,5.164100024428229
1853,8,6435,195.0,1.46,538,99,67.25,0,7.643818260518914
1854,5,866,8.84,1.83,488,199,97.6,0,6.29375194069878
1855,20,6127,12.38,9.78,607,32,30.35,0,8.069758555623416
1856,7,784,9.8,3.94,607,116,86.71428571428571,0,6.086092676186764
1857,6,837,14.68,2.09,646,87,107.66666666666667,0,4.6245805795079145
1858,18,1640,15.05,2.3,644,85,35.77777777777778,0,4.895149617488556
1859,4,713,10.04,3.02,551,142,137.75,0,6.287988663222178
1860,3,484,9.49,3.77,554,81,184.66666666666666,0,6.580333958961338
1861,16,6304,13.05,1.53,645,18,40.3125,0,6.14515083340697
1862,8,649,9.01,3.45,215,40,26.875,0,5.450609176890295
1863,2,325,20.31,0.82,585,355,292.5,0,5.258016069774511
1864,3,559,9.98,2.7,182,61,60.666666666666664,0,6.9266751638346475
1865,1,43,6.14,1.61,113,113,113.0,1,4.378896741664954
1866,2,208,6.3,3.09,487,92,243.5,0,5.847651911742134
1867,2,571,30.05,0.65,636,340,318.0,0,5.734634938138965
1868,2,166,9.76,2.4,40,26,20.0,0,7.763769328501902
1869,3,467,10.38,9.09,205,50,68.33333333333333,0,5.677643817046507
1870,10,1333,4.49,2.58,596,150,59.6,0,5.221922165294323
1871,2,375,53.57,16.61,505,283,252.5,0,4.041295341132285
1872,1,123,15.38,1.71,14,14,14.0,1,7.8215829800848065
1873,11,1726,14.88,2.69,640,73,58.18181818181818,0,6.2898268819678655
1874,6,1976,13.92,16.52,553,116,92.16666666666667,0,5.4063193903493145
1875,14,1904,4.41,2.57,647,4,46.214285714285715,0,6.025020205636192
1876,4,484,26.89,4.04,647,86,161.75,0,7.017326915411428
1877,2,326,2.76,2.91,280,274,140.0,0,4.82116826914143
1878,3,729,5.79,2.44,577,433,192.33333333333334,0,5.831589179143857
1879,4,1303,14.64,1.79,297,297,74.25,0,7.995144827627766
1880,2,1204,63.37,1.99,473,325,236.5,0,5.9133948916860595
1881,11,1392,5.61,2.34,635,89,57.72727272727273,0,6.548777685980729
1882,11,1434,7.67,3.66,634,50,57.63636363636363,0,6.641299656311359
1883,4,134,2.63,4.05,268,158,67.0,0,5.730424405602622
1884,13,1369,4.23,2.78,592,123,45.53846153846154,0,6.628186868240553
1885,1,91,3.96,1.1,326,326,326.0,1,4.694370831446394
1886,16,1659,3.88,2.1,598,8,37.375,0,6.65554330517058
1887,3,353,6.66,2.22,516,501,172.0,0,5.477341827222697
1888,5,546,8.03,3.67,607,386,121.4,0,5.860786223465865
1889,9,959,12.45,1.1,602,82,66.88888888888889,0,5.970445179883907
1890,9,1290,6.9,1.53,547,117,60.77777777777778,0,6.932438135427357
1891,22,2461,2.96,2.75,641,35,29.136363636363637,0,6.97511481730641
1892,2,141,5.04,3.21,634,357,317.0,0,5.071354029130961
1893,7,715,11.35,2.88,462,281,66.0,0,4.899480244730094
1894,11,668,6.49,3.93,551,88,50.09090909090909,0,5.162153941735165
1895,2,230,4.69,2.77,291,285,145.5,0,5.3694279940059895
1896,26,2264,2.73,2.47,648,45,24.923076923076923,0,7.342079915770855
1897,59,5111,6.49,2.97,647,2,10.966101694915254,0,8.185559231435274
1898,4,599,8.68,2.97,643,292,160.75,0,6.409220479300378
1899,1,67,3.05,3.99,170,170,170.0,1,4.920783523368564
1900,1,114,3.93,1.58,310,310,310.0,1,5.4795550027789535
1901,3,364,2.89,1.98,355,208,118.33333333333333,0,4.705106014600691
1902,9,530,33.12,3.81,634,136,70.44444444444444,0,5.700443573390687
1903,3,99,1.83,2.87,550,57,183.33333333333334,0,4.990636647589566
1904,2,941,14.94,2.27,172,108,86.0,0,6.435043987324804
1905,1,162,3.77,2.23,305,305,305.0,1,4.550502784645783
1906,6,1444,5.43,1.36,298,30,49.666666666666664,0,4.744584241770769
1907,2,221,5.52,1.5,309,309,154.5,0,4.7730546949842765
1908,19,1551,4.32,4.17,646,52,34.0,0,5.8295924671814365
1909,9,909,6.68,3.25,303,116,33.666666666666664,0,6.478601803860172
1910,7,705,4.25,2.86,550,89,78.57142857142857,0,6.404930893101632
1911,6,499,6.24,2.39,635,291,105.83333333333333,0,6.074863155902535
1912,13,1235,9.57,5.85,645,28,49.61538461538461,0,6.637598733396175
1913,4,418,6.06,1.13,390,9,97.5,0,5.983633967992794
1914,1,70,1.52,0.86,533,533,533.0,1,5.099195471075736
1915,3,240,6.0,2.27,215,32,71.66666666666667,0,5.996874884800257
1916,16,9862,219.16,0.87,313,9,19.5625,0,7.56644040598698
1917,5,1726,22.42,3.38,584,226,116.8,0,6.521739794695286
1918,14,2183,14.46,2.63,646,58,46.142857142857146,0,6.764323611394486
1919,33,3581,6.85,2.38,348,9,10.545454545454545,0,7.340757730083389
1920,4,336,2.26,4.27,487,303,121.75,0,6.355499837119673
1921,9,965,4.45,0.84,608,34,67.55555555555556,0,5.693698468202181
1922,9,1100,11.22,2.45,630,241,70.0,0,5.447857433817612
1923,4,219,3.17,1.64,645,224,161.25,0,5.2308412014231225
1924,2,2,1.0,28.28,557,454,278.5,0,5.768008446955473
1925,16,4106,4.29,2.14,548,23,34.25,0,7.000863035231262
1926,14,7349,15.09,2.36,572,29,40.857142857142854,0,8.190814641708855
1927,1,89,3.87,1.76,638,638,638.0,1,5.028606179417492
1928,9,1459,12.16,1.74,647,2,71.88888888888889,0,5.3934002477947285
1929,19,2335,3.89,2.56,510,12,26.842105263157894,0,7.022841347757262
1930,5,1259,5.62,1.81,549,207,109.8,0,6.59222227837458
1931,3,376,5.97,2.77,585,303,195.0,0,6.959721347006743
1932,11,257,5.71,2.79,638,78,58.0,0,4.837867950107113
1933,3,1186,18.53,2.09,337,337,112.33333333333333,0,6.743340435728086
1934,1,63,3.32,3.41,557,557,557.0,1,4.621830626881199
1935,4,351,2.62,2.13,344,93,86.0,0,5.2704835756186
1936,4,146,4.87,2.67,585,95,146.25,0,4.835646784669093
1937,23,4879,8.27,14.86,641,46,27.869565217391305,0,7.23798665329954
1938,12,4725,9.95,1.96,586,79,48.833333333333336,0,7.563262895713127
1939,12,1880,11.75,2.78,633,2,52.75,0,5.020387585538934
1940,2,182,13.0,0.91,79,1,39.5,0,5.185596496483918
1941,4,112,2.11,2.38,641,270,160.25,0,5.686500667421674
1942,26,1370,2.79,2.26,645,75,24.807692307692307,0,5.436774109695053
1943,5,388,8.26,1.32,558,43,111.6,0,5.837817906898078
1944,3,139,4.09,2.35,432,220,144.0,0,4.410978456623649
1945,67,5344,4.38,2.2,647,35,9.656716417910447,0,7.377746408149747
1946,30,34291,267.9,1.71,457,8,15.233333333333333,0,7.3261234500458094
1947,6,372,28.62,1.55,479,345,79.83333333333333,0,4.1956970564823886
1948,1,1,1.0,0.0,362,362,362.0,1,5.141137102160414
1949,2,71,11.83,2.4,376,128,188.0,0,4.405376883282097
1950,5,868,62.0,0.89,294,8,58.8,0,6.819011493147583
1951,9,2031,45.13,2.24,487,41,54.111111111111114,0,0.8109302162163288
1952,47,9845,37.01,3.88,645,30,13.72340425531915,0,9.664175238435318
1953,12,1253,34.81,3.1,350,58,29.166666666666668,0,7.692113339595466
1954,1,336,8.62,3.16,325,325,325.0,1,6.384840204743776
1955,18,1202,7.2,3.77,632,11,35.111111111111114,0,6.642747523569229
1956,1,73,8.11,9.69,360,360,360.0,1,5.539340127949483
1957,17,33574,181.48,3.61,611,32,35.94117647058823,0,9.044007118360973
1958,1,266,7.82,4.35,59,59,59.0,1,6.305398990703829
1959,2,127,6.68,2.29,124,5,62.0,0,6.383455957924275
1960,3,344,8.39,2.46,646,170,215.33333333333334,0,5.820023581410239
1961,13,1830,11.02,22.8,646,105,49.69230769230769,0,6.238207430672516
1962,5,4056,238.59,0.19,645,94,129.0,0,5.198497031265826
1963,20,6155,15.2,5.7,634,19,31.7,0,7.21746544172577
1964,2,335,15.23,1.2,296,233,148.0,0,5.531252820324716
1965,14,2025,10.49,3.35,592,53,42.285714285714285,0,7.184075549924545
1966,5,327,8.18,4.57,310,80,62.0,0,5.150513171779642
1967,10,2428,16.63,1.44,444,2,44.4,0,5.398343680615161
1968,2,375,20.83,1.74,303,127,151.5,0,5.318561073025079
1969,11,3752,12.03,4.12,569,0,51.72727272727273,0,6.441855218569139
1970,36,11927,23.03,4.87,647,20,17.97222222222222,0,8.623671681907249
1971,3,328,11.71,1.63,389,274,129.66666666666666,0,4.9160315313872776
1972,7,716,3.73,2.5,645,294,92.14285714285714,0,5.707674889371545
1973,1,98,3.06,3.36,294,294,294.0,1,5.4394696463039205
1974,4,124,11.27,1.9,642,136,160.5,0,4.552823705615882
1975,14,2343,11.16,2.51,571,3,40.785714285714285,0,5.501666290534067
1976,10,1677,4.19,2.32,639,4,63.9,0,6.688142985431744
1977,27,34427,160.13,2.18,347,4,12.851851851851851,0,11.337400796905593
1978,1,217,11.42,1.42,15,15,15.0,1,7.0692616960621715
1979,1,67,3.05,1.74,291,291,291.0,1,5.56704595108273
1980,1,111,10.09,1.14,193,193,193.0,1,5.265174147954783
1981,5,929,4.74,2.24,498,85,99.6,0,6.26307440063019
1982,1,44,22.0,0.0,284,284,284.0,1,4.927253685157205
1983,15,1497,8.23,2.78,632,18,42.13333333333333,0,6.5392968965030684
1984,10,2011,16.9,1.76,417,36,41.7,0,5.5557463958287965
1985,1,177,9.83,1.59,354,354,354.0,1,5.902524037811334
1986,1,103,7.36,2.59,3,3,3.0,1,6.695947237331673
1987,3,160,8.89,3.0,324,43,108.0,0,4.844974178195408
1988,1,130,14.44,1.07,122,122,122.0,1,5.037471948049816
1989,3,458,9.74,2.47,479,86,159.66666666666666,0,7.122947300508726
1990,13,2237,20.34,2.21,500,5,38.46153846153846,0,7.07763306555175
1991,1,89,5.93,4.16,300,300,300.0,1,6.070275727532271
1992,1,182,15.17,1.19,330,330,330.0,1,5.656970352870397
1993,48,75353,59.01,2.89,647,3,13.479166666666666,0,10.175650194195125
1994,16,3337,26.7,1.47,638,30,39.875,0,6.877801098588951
1995,2,132,16.5,2.16,388,318,194.0,0,6.097175001530096
1996,8,389,2.84,6.69,459,115,57.375,0,3.9504741918023987
1997,5,407,3.13,2.65,288,28,57.6,0,4.544145484150317
1998,14,2632,15.67,7.01,648,43,46.285714285714285,0,5.674902775105551
1999,3,364,10.11,4.52,344,108,114.66666666666667,0,6.10396699832044
2000,4,756,14.0,2.38,127,48,31.75,0,4.973002652622701
2001,11,783,11.86,5.45,631,200,57.36363636363637,0,5.553347106724568
2002,2,135,7.5,3.98,127,19,63.5,0,5.626901430320244
2003,7,901,2.75,2.97,642,115,91.71428571428571,0,6.700558892997375
2004,4,661,9.18,2.04,561,360,140.25,0,5.294108521773982
2005,1,307,5.48,2.07,212,212,212.0,1,5.310245937413311
2006,5,328,8.86,1.41,509,225,101.8,0,5.35800036870921
2007,3,359,3.07,2.12,487,299,162.33333333333334,0,6.074011808075547
2008,10,1271,13.38,2.25,537,281,53.7,0,6.2250731482699555
